interaction_key,message_id,conversation_id,reset_session_id,tool_event_id,rank_in_tool_event,score,retrieved_content,filename,display_name,filetype,metadata_categories,category_depth,is_qa,can_open,uploaded_at,metadata_id,collection_name,source_file
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564683726,1780564683726,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#116,1,0.92602975,"第２６章

スキルチェック

スキルチェック編

本サービスにおけるデータの取り扱いには 十分注意してください。",【社員用】タレントマネジメントサ-ビスマニュアル.pdf,【社員用】タレントマネジメントサ-ビスマニュアル.pdf,application/pdf,system > talemane > talemane-employee,,false,true,2026-02-20 14:46:28,【社員用】タレントマネジメントサ-ビスマニュアル_system_talemane_talemane-employee,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564683726,1780564683726,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#116,2,0.9246163000000001,"第３９章

資格情報管理

資格情報管理編

本サービスにおけるデータの取り扱いには 十分注意してください。",【上長用】タレントマネジメントサ-ビスマニュアル.pdf,【上長用】タレントマネジメントサ-ビスマニュアル.pdf,application/pdf,system > talemane > talemane-manager,,false,true,2026-02-20 14:46:41,【上長用】タレントマネジメントサ-ビスマニュアル_system_talemane_talemane-manager,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564683726,1780564683726,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#116,3,0.9500910499999999,"質問

以下のエラーが表示され、申請できません。どうすればいいですか。

「通勤費に関わる申請が作業リストに保留または承認処理中であるため申請できません」

「申請年月日：202●.●●.●●、株式会社●●で登録した申請が承認待ちのため、新規起票できません。」

回答

DREAMS「社員情報」の「作業リスト」、及び「異動前作業リスト」をご確認いただき、対象のリストが表示されていないか確認（表示されている場合は削除）、

または、DREAMS「進捗管理」の「共通申請」にて「ステータス：承認待ち」で検索いただき、該当リストがないか（該当リストがある場合は取り下げ）確認ください。

※複数の立場をお持ちの場合は、それぞれの立場でご確認ください。

※コム出向者については、■1-45もあわせてご確認ください。",QA227_policy-operations_commute-costs_com-others.md,QA227.md,text/markdown,policy-operations > commute-costs > com-others,0,true,false,2026-03-11 11:35:01,QA227_policy-operations_commute-costs_com-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564683726,1780564683726,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#116,4,0.9417476650000001,"質問

DREAMSの業務一覧に実施済みの「通勤経路申請」のリストが残ったまま消えません。どうすれば消えますか？

回答

DREAMSの業務一覧のリストは、「社員情報」の作業リストに残っている通勤経路申請を削除すると自動的に消えます。

「社員情報」の作業リストのチェックボックスがグレーアウトされ、ご自身で削除ができない場合には、当方でステータス変更の処理を行いますので、給与アシスト担当サイトのお問い合わせフォームよりご連絡ください。その際、ご自身の氏名と氏名コードをお知らせください。",QA231_policy-operations_commute-costs_com-others.md,QA231.md,text/markdown,policy-operations > commute-costs > com-others,0,true,false,2026-03-11 11:35:34,QA231_policy-operations_commute-costs_com-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564718441,1780564718441,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#121,1,0.9273047,"帰国準備・帰国後

総務人事部 人事制度担当

仮住居から新勤務地への通勤費の申請について

窓 口 ： 所 属 部 門 総 括 担 当

仮住居から、新勤務地への通勤費の支給に関しては、下記ＵＲＬ（ドコモＣＳライフアシストセンター給与アシスト担当ＨＰ）から

『赴任滞在証明書＜知人宅等へ宿泊した場合＞』をダウンロードし以下の太枠内（宿泊先～勤務地までの通勤費・経路等）を記載し、ライフアシストセンター

給与アシスト担当（下記Forms）に提出してください。

［海外］給与アシストへの依頼フォーム（出国前・帰国後）

https://forms.office.com/Pages/ResponsePage.aspx?id=g9SGZxv1vUS0Cm_kCaUmXvaookOJzzxPh91228lf3dVUNlBERUlON1FITzVMTlZLQ1I4MVFaUzE5NiQlQCN0PWcu

記入例

赴任滞在証明書

＜知人宅等へ宿泊した場合＞

提出日

平成28年4月6日

発令日

平成28年3月25日

任命日

平成28年4月1日

着任日

平成28年4月1日

氏名コード

0000000

所属

(株)ドコモＣＳ 共通業務支援事業部 ライフアシストセンター 給与アシスト担当

氏名

ドコモ 太郎

(支給金額合計の内訳) 平成28年4月1日(金)の復路の1回 平成28年4月4日(月)～5日(火)の復路・復路の4回、 平成28年4月6日(水)の往路の1回 計6回分の片道運賃

知人宅等へ宿泊の時

上記の者は平成28年4月1日～平成28年4月6日（ 3 泊 4 日）の間、当所へ滞在したことを証明します。

住所

東京都三鷹市牟礼5丁目8番16号

氏名

ドコモ 一郎 印

赴任滞在時の通勤経路・運賃等

4月 1日 ～

4月 6日

( 4 営業日間)

支給金額合計

¥3,360

交通機関①

京王バス

交通機関②

京王バス

交通機関③

京王井の頭線

知人宅等－

駅名等

真福寺

－

駅名等

久我山駅

－

駅名等

久我山

－

片道運賃

¥210

片道運賃

片道運賃

¥180

交通機関④

東京メトロ銀座線

交通機関⑤

東京メトロ銀座線

交通機関⑥

駅名等

渋谷

－

駅名等",（第41版）海外勤務ハンドブック.pdf,（第41版）海外勤務ハンドブック.pdf,application/pdf,policy-operations > travel > overseas,,false,true,2026-05-26 21:44:41,（第41版）海外勤務ハンドブック_policy-operations_travel_overseas,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564718441,1780564718441,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#121,2,0.93047945,"質問

仮住居から勤務地までの交通費はどのように申請したらよいですか。

回答

仮住居から勤務事業所まで交通費については、赴任旅費で支給されます。「赴任滞在証明書画面」より申請してください。

その後、通勤費申請（新経路）を行なう際は「通勤開始日＝転居日」となります。",QA196_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA196.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:31:00,QA196_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564718441,1780564718441,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#121,3,0.93152005,"質問

復路の経路について、旧住所から新住所へ移動した場合の交通費はどのように申請したらよいですか。

回答

旧住所から新住所へ移動した場合、申請の際には、支給対象となる経路（旧住所から新勤務事業所）の交通費をご申請ください。

なお、新幹線利用等で支給対象区間と実際の移動経路(新幹線の領収書に記載の経路・金額)に乖離が出る場合は、以下ご確認ください。

＜支給対象となる経路の運賃より、実際の移動経路の運賃の方が安価な場合＞

⇒支給対象区間のうち、新幹線については実際の利用区間・金額で申請し、新幹線区間外は在来線運賃で申請する。

＜支給対象となる経路の運賃より、実際の移動経路の運賃の方が高額な場合＞

⇒支給対象区間が支給上限となるので、支給対象区間で申請する。（領収書の添付は必要。申請金額と領収書の金額が相違していても問題なし。）",QA202_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA202.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:31:48,QA202_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::1780564718441,1780564718441,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw,a:16d4mXps-Q6pwQRgSMRjTmFY4hmydinAaO5FlG2Fsh3N9IjwYN0eVElxJTVr48b1xUkgYQjuQugSJ9gHl19CntK8VRKKBFxxuUpRTU0P-Qq9A13Xjgt1apTSLmbed11Fw::R001,20260604T091826-20260604T212400.csv#121,4,0.9310366,"海外勤務中の処遇（自家用自動車の措置について）

総務人事部 人事制度担当

現地の交通事情及び安全性等を総合的に勘案し、生活で自家用自動車が必要不可欠と所属部署、現地法人、現地事務所が認めた場合は、その費用の半額を会社が負担 します。

【申込み手続き】

リース契約又は車体購入にあたり、購入手続き前に所属 総括に照会の上組織長の承認を受けてください。

【会社負担等】

リース又は購入する自家用自動車は、カローラクラス （1500ＣＣ程度以下）とし、その「リース料又は車体購 入費用」の半額を会社が負担します。

自家用自動車の措置にあたっては、下記フローチャートを参考に判断し、最終的には現地の交通事情及び安全性等を総合的に勘案し決定することになります。

START

取扱い

自家用自動車

通勤

車体 運転手等 定期 ガソリン 運転手 車体

生活で 自動車が必要

運転が可能 （免許･標識等）

公共交通機関 で通勤が可能

・自家用として車を措置 ・通勤費として定期代を支給



―



―

―

―

・自家用として車を措置 ・通勤費としてガソリン代を支給



―

―



―

△ ※１

・自家用として車を措置

公共交通機関 で通勤が可能

（運転手代等は原則自己負担）

・通勤費として定期代を支給



×



―

―

―

・自家用として車を措置

（運転手代等は原則自己負担）

・通勤費としてガソリン代を支給



× ※2

―



△ ※3

△ ※１

公共交通機関 で通勤が可能

・通勤費として定期代を支給

―

―



―

―

―

Ｙｅｓ

Ｎｏ

運転が可能 （免許･標識等）

・通勤車を貸与 ・通勤費としてガソリン代を支給

―

―

―



―



・通勤車（運転手付き）を貸与 ・通勤費としてガソリン代を支給

―

―

―







※1：自家用車を家族が使用する等の理由で、自家用車での通勤が出来ない場合に限り、併せて通勤車を貸与する ※2：通勤分を計算できる場合に限り、通勤に伴う分を会社負担する ※3：自家用車を家族が使用する等の理由で、自家用車とは別に通勤車を貸与する場合に限り、運転手を措置する

39",（第41版）海外勤務ハンドブック.pdf,（第41版）海外勤務ハンドブック.pdf,application/pdf,policy-operations > travel > overseas,,false,true,2026-05-26 21:44:41,（第41版）海外勤務ハンドブック_policy-operations_travel_overseas,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::1780568344436,1780568344436,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::R001,20260604T091826-20260604T212400.csv#126,1,0.9231695,"質問

企業年金相当額の受給パターンを「全額一時金で受給」を選択し「企業年金受給方法申出書」を提出したが、企業年金相当額(年金原資額)は、いつ口座に振込まれるのでしょうか。

回答

一時金を選択した場合、日本生命から６月頃に指定口座へ振り込まれます。",QA22_policy-operations_benefits_benefits-others.md,QA22.md,text/markdown,policy-operations > benefits > benefits-others,0,true,false,2026-02-20 12:43:34,QA22_policy-operations_benefits_benefits-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::1780568344436,1780568344436,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::R001,20260604T091826-20260604T212400.csv#126,2,0.91917315,"質問

年金受給の方や年金受給前の方が亡くなった場合はどのような手続きが必要でしょうか？

回答

遺族給付（年金または一時金）が支給されますので、ご遺族からご連絡を頂く必要があります。

詳細につきましては下記にお問合せ下さい。

※問合せ先

企業年金ビジネスサービス㈱ TEL 0120-56-3976",QA26_policy-operations_benefits_benefits-others.md,QA26.md,text/markdown,policy-operations > benefits > benefits-others,0,true,false,2026-02-20 12:48:23,QA26_policy-operations_benefits_benefits-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::1780568344436,1780568344436,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::R001,20260604T091826-20260604T212400.csv#126,3,0.9193791499999999,"質問

受給方法（受給期間・受給形態・受給開始年齢等）の変更は可能か。

回答

年金の「繰下げ（据置）」を退職時に選択した場合に、一度に限り「受給期間」「受給形態」「受給開始年齢」の変更が可能です。

※変更手続きの問合せ先

企業年金ビジネスサービス TEL 0120-56-3976",QA23_policy-operations_benefits_benefits-others.md,QA23.md,text/markdown,policy-operations > benefits > benefits-others,0,true,false,2026-02-20 12:45:00,QA23_policy-operations_benefits_benefits-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::1780568344436,1780568344436,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli,a:1nt8Ej_qhdmBf2s9mXxgKmtyi2lhUysTe4Y4_USK-LJcFigRTpJRwAV7jDeC-D1hTzPU4_-s6MiAlkH_Yfx9szCjickusj4mdvoK4ENB1ut1dElR21mVnvurdNdbOQsli::R001,20260604T091826-20260604T212400.csv#126,4,0.9215577850000001,"質問

奨励金の支給タイミングは毎月ですか。毎年ですか。

回答

毎月の給与および賞与時に支給され、積立金に加算されます。

なお、賞与時に支給される奨励金は例月の3倍の金額です。",QA91_policy-operations_benefits_benefits-others.md,QA91.md,text/markdown,policy-operations > benefits > benefits-others,0,true,false,2026-02-20 13:04:25,QA91_policy-operations_benefits_benefits-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB::1780575823633,1780575823633,a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB,a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB::R001,20260604T091826-20260604T212400.csv#133,1,0.91251552,"とし、その他少なくとも１年に１回以上の資料の提供を行う等必要に応じた措置を講ずる。

（１） 確定拠出年金制度等の具体的な内容

① わが国の年金制度の概要、改正等の動向及び年金制度における確定拠出年金の位置づけ

② 確定拠出年金制度の概要（次のアからケまでに掲げる事項）

ア 制度に加入できる者とその拠出限度額（加入者掛金の拠出限度額とその効果を含む）

イ 運用の方法の範囲、加入者等への運用の方法の提示の方法及び運用の方法の預替え機

会の内容

ウ 運用の指図は加入者自身が自己の責任において行うこと

エ 指定運用方法を選定及び提示している場合は、指定運用方法の概要。また、指定運用方

法により運用されたとしても、加入者自身の資産形成状況やライフプラン等に適した

運用の方法が選択されているかどうかを確認し、自身に適さない運用の方法であれば

他の運用の方法を選択すべきであること

オ 給付の種類、受給要件、給付の開始時期及び給付（年金又は一時金の別）の受取方法

カ 加入者等が転職又は離職した場合における資産の移換の方法

キ 拠出、運用及び給付の各段階における税制措置の内容

ク 事業主、連合会、企業年金連合会、運営管理機関及び資産管理機関の役割

ケ 事業主、連合会、運営管理機関及び資産管理機関の行為準則（責務及び禁止行為）の内

容

（２） 金融商品の仕組みと特徴

預貯金、信託商品、投資信託、債券、株式、保険商品等それぞれの金融商品についての次の

事項

ア その性格又は特徴

イ その種類

ウ 期待できるリターン

エ 考えられるリスク

オ 投資信託、債券、株式等の有価証券や変額保険等については、価格に影響を与える要因

等

（３） 資産の運用の基礎知識

ア 資産の運用を行うに当たっての留意点（すなわち金融商品の仕組みや特徴を十分認識

した上で運用する必要があること）

イ リスクの種類と内容（金利リスク、為替リスク、信用リスク、価格変動リスク、インフ

レリスク（将来の実質的な購買力を確保できない可能性）等）

ウ リスクとリターンの関係

エ 長期運用の考え方とその効果

オ 分散投資の考え方とその効果

カ 年齢、資産等の加入者等の属性によりふさわしい運用の方法は異なり得るため一律に",No38 NTTグループ確定拠出年金規程（社長達第75号）【2026.3.31改正】.pdf,No38 NTTグループ確定拠出年金規程（社長達第75号）【2026.3.31改正】.pdf,application/pdf,policy-operations > benefits > benefits-dc,,false,true,2026-05-26 21:39:50,No38 NTTグループ確定拠出年金規程（社長達第75号）【2026.3.31改正】_policy-operations_benefits_benefits-dc,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB::1780575823633,1780575823633,a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB,a:1CeuM_7fZbsBaL3V900006bkpS20VGx8Y2_5pS_6uJ2rntFV_cq70NAqUCHTM_7a39iWAukgY7ftzG2pwN2IaDh61K30PZfCEMwnhGOvzgOptrPTj7nuHBsKAdtuevPDB::R001,20260604T091826-20260604T212400.csv#133,2,0.9057626999999999,"質問

資料を見て利用開始するという理解で合っていますか。

回答

ご認識の通りです。",QA69_policy-operations_benefits_benefits-others.md,QA69.md,text/markdown,policy-operations > benefits > benefits-others,0,true,false,2026-02-20 13:01:15,QA69_policy-operations_benefits_benefits-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260604T091826-20260604T212400.csv
